Slaapmutske Triple Nightcap,NULL,8.1,0,,De Proef Brouwerij,Doornzelestraat 20,Lochristi-Hijfte,Oost-Vlaanderen,Belgium,,32-09-/-356.71.02,
Biere de Mars,Old Ale,7,0,A sustaining beer that is brewed to comfort in the gusty ides of March and welcome in a wealth of warmer weather.,Jolly Pumpkin Artisan Ales,3115 Broad Street,Dexter,Michigan,United States,48130,1-734-426-4962,http://www.jollypumpkin.com
Kerst Pater Special Christmas Beer,NULL,9,0,,Brouwerij Van Den Bossche,St Lievensplein 16,Sint-Lievens-Esse,Oost-Vlaanderen,Belgium,,32-054-50-04-11,
Zoetzuur Flemish Ale,NULL,7,0,,De Proef Brouwerij,Doornzelestraat 20,Lochristi-Hijfte,Oost-Vlaanderen,Belgium,,32-09-/-356.71.02,
WPA (Wheat Pale Ale),NULL,0,0,,Minneapolis Town Hall Brewery,1430 Washington Avenue South,Minneapolis,Minnesota,United States,55454,1-612-339-8696,http://www.townhallbrewery.com/
Smoked Hefe,American-Style Lager,0,0,,Minneapolis Town Hall Brewery,1430 Washington Avenue South,Minneapolis,Minnesota,United States,55454,1-612-339-8696,http://www.townhallbrewery.com/
The Unforgiven Amber Ale,American-Style Amber/Red Ale,5.8,0,,Rush River Brewing,990 Antler Court,River Falls,Wisconsin,United States,54022,1-715-426-2054,
Strange Ghost,NULL,8,0,,Brasserie Fantme,Rue Pral 8,Soy,Luxembourg,Belgium,,32-(0)86-47-70-44,
Duke IPA,American-Style India Pale Ale,5.1,0,,Granite City Food & Brewery - Omaha,1001 North 102nd Street,Omaha,Nebraska,United States,68114,1-402-393-5000,
Broad Axe Stout,American-Style Stout,5,0,,Granite City Food & Brewery - Omaha,1001 North 102nd Street,Omaha,Nebraska,United States,68114,1-402-393-5000,
Northern Light Lager,American-Style Lager,4.4,0,,Granite City Food & Brewery - Omaha,1001 North 102nd Street,Omaha,Nebraska,United States,68114,1-402-393-5000,
Podge Belgian Imperial Stout,American-Style Stout,10.5,0,,Alvinne Picobrouwerij,Oostrozebekestraat 114,Ingelmunster,West-Vlaanderen,Belgium,,32-051-/-30-55-17,
Okocim Porter,Porter,8.3,0,,Browar Okocim,ul. Browarna 14,Brzesko,,Poland,,48-0146865000,http://www.okocim.pl/
1809,NULL,5,0,,Doemens e.V.,Stefanusstrae 8,Grfelfing,Bayern,Germany,,49-(0)89-/-85805-0,
Pannepot,NULL,10,0,,De Struise Brouwers,Woesten,Woesten,West-Vlaanderen,Belgium,,,http://www.struisebrouwers.be/
Samurai,NULL,5.1,0,"Looking for something a little different? Brewed with rice and barley malts, Samurai is an easy drinking, unfiltered ale that changes the status quo for unfiltered beers. The addition of rice gives Samurai a slightly fruity, crisp, refreshing and clean taste. This is definitely not your everyday unfiltered beer.",Great Divide Brewing,2201 Arapahoe Street,Denver,Colorado,United States,80205,1-303-296-9460,http://www.greatdivide.com/
Crystal Ale,NULL,0,0,,Big Sky Brewing,5417 Trumpeter Way,Missoula,Montana,United States,59808,1-800-559-2774,
Gavroche French Red Ale,NULL,8.5,0,,Brasserie De Saint Sylvestre,"121, rue de la Chapelle",St-Sylvestre-Cappel,,France,,33-03.28.40.15.49,http://www.brasserie-st-sylvestre.com/
Coney Island Lager,NULL,0,0,,Shmaltz Enterprises,3435 Cesar Chavez #227,San Francisco,California,United States,94110,1-650-343-2739,
La BiÃ¨re des Collines van de Saisis,NULL,0,0,,Brasserie Ellezelloise,Rue Guinaumont 75,Ellezelles,Hainaut,Belgium,,32-068-54-31-60,
Dark Beer / StiftsbrÃ¤u,NULL,0,0,,Brauerei Gss,Brauhausgasse 1,Leoben-Gss,,Austria,,43-0-38-42/20-90-58-,
LuciÃ©rnaga,Belgian-Style Pale Ale,6.5,0,"An artisan pale ale brewed in the Grand Cru tradition. Enjoy its golden effervescence and gentle hop aroma. Coriander and Grains of Paradise round out the spicy palate, melting o so softly into a silken finish of hoppiness and bliss! Make any season a celebration!",Jolly Pumpkin Artisan Ales,3115 Broad Street,Dexter,Michigan,United States,48130,1-734-426-4962,http://www.jollypumpkin.com
CuvÃ©e des Champions 2003-2004,Belgian-Style Fruit Lambic,0,0,,Brasserie-Brouwerij Cantillon,Gheudestraat 56,Anderlecht,Brussel,Belgium,,32-(0)2-521-49-28,http://www.cantillon.be/
Beer Geek Breakfast,American-Style Imperial Stout,7.5,0,"Breakfast is the most important meal of the day, many say, and if you are a beer geek there is no better way to start the day than with a powerful, complex morning stout. The unique mix of oats and coffee gives this beer large body and power, while the coffee, at the same time, creates a nice balance.",Mikkeller,"Slien 2, 2. tv",København,,Denmark,,45-4162-3489,http://www.mikkeller.dk/
Flemish Primitive Wild Ale (Spoon Whacker),NULL,9,0,,De Proef Brouwerij,Doornzelestraat 20,Lochristi-Hijfte,Oost-Vlaanderen,Belgium,,32-09-/-356.71.02,
Bock,Traditional German-Style Bock,5.5,0,,Anchor Brewing,1705 Mariposa Street,San Francisco,California,United States,94107,1-415-863-8350,
Double India Pale Ale,American-Style Pale Ale,8.6,0,,Mad River Brewing,195 Taylor Way,Blue Lake,California,United States,95525,1-707-668-4151,
Old Bawdy 2006,NULL,10,0,,Pike Pub and Brewery,1415 First Avenue,Seattle,Washington,United States,98101,1-206-622-6044,
Extra Strong Vintage Ale,NULL,7.5,0,"If fine wine were beer it would no doubt be Coopers Extra Strong Vintage Ale. This strong ale imparts rich full flavours that are suitable for maturation. Brewed with choice malts and an extended top fermentation, Coopers Extra Strong Vintage Ale will improve with age, becoming more interesting and complex in flavour for up to 18 months. The results are well worth the wait!",Coopers Brewery,461 South Road,Regency Park,South Australia,Australia,,61-(08)-8440-1800,http://www.coopers.com.au/
Certified Organic India Pale Ale,American-Style Pale Ale,7,0,,Eel River Brewing,1777 Alamar Way,Fortuna,California,United States,95540,1-707-725-2739,http://eelriverbrewing.com/
Certified Organic Porter,Porter,5.5,0,,Eel River Brewing,1777 Alamar Way,Fortuna,California,United States,95540,1-707-725-2739,http://eelriverbrewing.com/
Certified Organic Extra Pale Ale,NULL,0,0,,Eel River Brewing,1777 Alamar Way,Fortuna,California,United States,95540,1-707-725-2739,http://eelriverbrewing.com/
Certified Organic Amber Ale,American-Style Amber/Red Ale,4.8,0,"Eel River Brewing Company, brewers of California's first Certified Organic Ale, proudly brings you our Organic Amber Ale. Unique in flavor and purity, this medium bodied beer has a hoppy bouquet and a distinctive rich taste with a caramel-like sweetness that is balanced with a liberal dose of certified organic Pacific Gems and Hallertau hops, imported from New Zealand. Pure taste, pure ingredients, pure good.",Eel River Brewing,1777 Alamar Way,Fortuna,California,United States,95540,1-707-725-2739,http://eelriverbrewing.com/
Farm House Ale,NULL,6.7,0,,Jack Russell Brewing,2380 Larsen Drive,Camino,California,United States,95709,1-877-457-2725,
Beer Town Brown,American-Style Brown Ale,0,0,,BridgePort Brewing,1313 NW Marshall Street,Portland,Oregon,United States,97209,1-503-241-7179,http://www.bridgeportbrew.com/
Tanners Jack,NULL,4.4,0,,Morland and Co.,,Abingdon,Oxford,United Kingdom,,,
Mephistopheles Stout,American-Style Stout,16.03,0,,Avery Brewing Company,5763 Arapahoe Avenue,Boulder,Colorado,United States,80303,1-877-844-5679,http://www.averybrewing.com/
NÃ¸gne Ã Brown Ale,American-Style Brown Ale,4.5,0,"A dark brown English ale, in which classic English malts meet the spicy hoppiness of the new world.  Recommended serving temperature 8Â°C/45Â°F. Goes very well with âpub grub.â",Nøgne,Gamle Rygene Kraftstasjon,Grimstad,Lunde,Norway,,47-37-25-74-00,http://nogne-o.com/
Vertical Epic 07.07.07,NULL,8.4,0,,Stone Brewing Co.,1999 Citracado Parkway,Escondido,California,United States,92029,1-760-471-4999,http://www.stonebrew.com/
Ringwood Brewery Old Thumper Extra Special Ale,NULL,0,0,,Shipyard Brewing - Portland,86 Newbury Street,Portland,Maine,United States,4101,1-800-789-0684,http://www.shipyard.com/
Export Ale,American-Style Pale Ale,5.1,0,,Shipyard Brewing - Portland,86 Newbury Street,Portland,Maine,United States,4101,1-800-789-0684,http://www.shipyard.com/
Bourbon Barrel Porter,NULL,9.1,0,,Oregon Trail Brewery,341 SW Second Street,Corvallis,Oregon,United States,97333,1-503-758-3257,
Old Guardian Barley Wine 2007,NULL,11.26,0,,Stone Brewing Co.,1999 Citracado Parkway,Escondido,California,United States,92029,1-760-471-4999,http://www.stonebrew.com/
White Christmas,NULL,6.5,0,,Moylan's Brewery & Restaurant,15 Rowland Way,Novato,California,United States,94945,1-415-898-4677,http://www.moylans.com/
Winter,NULL,10.5,0,,Brasserie de l'Abbaye Val-Dieu,Val Dieu 225,Aubel,Lige,Belgium,,32-087-68-75-87,
Undercover Investigation Shut-Down Ale,American-Style Pale Ale,9.28,0,,Lagunitas Brewing Company,1280 North McDowell Boulevard,Petaluma,California,United States,94954,1-707-769-4495,http://www.lagunitas.com/
Harvest Ale 2006,Old Ale,11.6,0,,JW Lees and Co (Brewers) Ltd.,Middleton Junction,Manchester,Manchester,United Kingdom,,44-(0161)-6432487,
Classic Gueuze,Belgian-Style Fruit Lambic,0,0,,Brasserie-Brouwerij Cantillon,Gheudestraat 56,Anderlecht,Brussel,Belgium,,32-(0)2-521-49-28,http://www.cantillon.be/
Gueuze-Lambic,Belgian-Style Fruit Lambic,6.5,0,,Upstream Brewing Company at Legacy,17070 Wright Plaza,Omaha,Nebraska,United States,68130,1-402-778-0100,
Schwarzbier / Dunkel,German-Style Schwarzbier,4.9,0,,Einbecker Brauhaus AG,Papenstrae 4-7,Einbeck,Niedersachsen,Germany,,49-(0)5561-/-797-0,
Sawtooth Ale,American-Style Pale Ale,0,0,,Left Hand Brewing Company,1265 Boston Avenue,Longmont,Colorado,United States,80501,1-303-772-0258,http://www.lefthandbrewing.com/
Pole Star Pilsner,NULL,0,0,,Left Hand Brewing Company,1265 Boston Avenue,Longmont,Colorado,United States,80501,1-303-772-0258,http://www.lefthandbrewing.com/
90 Shilling,Scottish-Style Light Ale,5.3,0,"We introduced 90 Shilling, our flagship beer, at our opening party in 1989. For a while, we'd been wondering - what would happen if we lightened up the traditional Scottish ale? The result is an irresistibly smooth and delicious medium-bodied amber ale. The name 90 Shilling comes from the Scottish method of taxing beer. Only the highest quality beers were taxed 90 Shillings. A shilling was a British coin used from 1549 to 1982. We think you'll find this original ale brilliantly refreshing, and worth every shilling.",Odell Brewing,800 East Lincoln Avenue,Fort Collins,Colorado,United States,80524,1-888-887-2797,
Sunshine Wheat,Light American Wheat Ale or Lager,4.8,0,"SUNSHINE WHEAT is a great beer for trouncing thirst.  Yet, it has a depth of character that inspires a quiet momentâs reflection. Sunshine Wheat swirls in the mouth with ripples of coriander and orange peel tartness, settling nicely into a tranquil sea of apple and honey tones.  A filtered wheat beer, Sunshine offers a crisp, refreshing alternative to heavier-bodied heffe-weizens.",New Belgium Brewing,500 Linden Street,Fort Collins,Colorado,United States,80524,1-888-622-4044,http://www.newbelgium.com/
Grand Cru,NULL,9.5,0,,Brasserie De L'Abbaye Des Rocs,Chausse Brunehault 37,Montignies-sur-Roc,Hainaut,Belgium,,32-065-75-59-99,
Der Weisse Bock,South German-Style Weizenbock,8.5,0,,Bamberger Mahr's-Bru,Wunderburg 10,Bamberg,Bayern,Germany,,49-(0)951-/-91517-0,
Stouterik / The Brussels Stout,NULL,0,0,,Brasserie de la Senne,Victor Nonnemansstraat 40a,Sint-Pieters-Leeuw,Vlaams Brabant,Belgium,,32-0497-/-93.23.75,
Black Jack Porter,Porter,0,0,,Left Hand Brewing Company,1265 Boston Avenue,Longmont,Colorado,United States,80501,1-303-772-0258,http://www.lefthandbrewing.com/
Lunar Ale,American-Style Brown Ale,5.1,0,"Our first new year-round brand launch since 1996, Lunar Ale is in a category all its own. Brewed using a unique aromatic yeast, this refreshing variety is best described as a cloudy brown ale with a complex, malty aroma and flavor, and a crisp, dry finish.",Boulevard Brewing Company,2501 Southwest Boulevard,Kansas City,Missouri,United States,64108,1-816-474-7095,http://www.blvdbeer.com/
Denver Pale Ale / DPA,American-Style Pale Ale,5.4,0,"Historically Great Divideâs flagship beer, DPAâs record speaks for itself. By continually garnering national and international recognition, DPA has risen to become one of the most award-winning English-style pale ales in the world.",,,,,,,,
Grotten Flemish Ale,Other Belgian-Style Ales,7.7,0,,Brouwerij St. Bernardus,Trappistenweg 23,Watou,West-Vlaanderen,Belgium,,32-057/38.80.21,http://www.sintbernardus.be
Grand Cru,NULL,9,0,,Upstream Brewing Old Market,514 South Eleventh Street,Omaha,Nebraska,United States,68102,1-402-344-0200,http://www.upstreambrewing.com/
Summer Common,NULL,0,0,,Empyrean Brewing Company,729 Q Street,Lincoln,Nebraska,United States,68508,1-402-434-5959,
Golden Ale,NULL,4.7,0,,St Peter's Brewery,St Peter's Hall,Bungay,Suffolk,United Kingdom,,44-(01986)-782322,
Ambree,NULL,9,0,,Brasserie De L'Abbaye Des Rocs,Chausse Brunehault 37,Montignies-sur-Roc,Hainaut,Belgium,,32-065-75-59-99,
Pater 6,Belgian-Style Dubbel,6.7,0,This name became a reference. This beer is mostly pointed out with its product name: âa Paterkeâ.,,,,,,,,
Blanche de Namur,NULL,4.5,0,,Brasserie du Bocq,Rue de la Brasserie 4,Purnode,Namur,Belgium,,32-083-61-07-80,
Skinny Dip,Golden or Blonde Ale,4.2,0,"Ever tried a Skinny Dip? You wouldn't be alone. Featured by both Men's Journal and the Today Show as a favorite summer brew, this full-bodied, highly drinkable beer makes a splash every summer in our Seasonal line-up. Cascade hops frolic with a hint of lime leaf, giving the beer complexity that's surprisingly refreshing.",New Belgium Brewing,500 Linden Street,Fort Collins,Colorado,United States,80524,1-888-622-4044,http://www.newbelgium.com/
Blanche Double,NULL,6,0,,Brasserie De L'Abbaye Des Rocs,Chausse Brunehault 37,Montignies-sur-Roc,Hainaut,Belgium,,32-065-75-59-99,
Summer Bright Ale,NULL,0,0,,Breckenridge Brewery,471 Kalamath Street,Denver,Colorado,United States,80204,303-623-2739,http://www.breckbrew.com/
Mothership Wit,NULL,4.8,0,"Our first venture into organically-produced beer, Mothership Wit Organic Wheat Beer elevates the zesty Wit or White beers of Belgium. Our far-flung Beer Rangers affectionately refer to our Fort Collins brewery as the Mothership, a name that conjures images of earth shot from space and the interconnectivity of it all. Mothership Wit is brewed with wheat and barley malt, as well as coriander and orange peel spicing resulting in a balance of citrus and sour flavors held in suspension by a bright burst of carbonation.",New Belgium Brewing,500 Linden Street,Fort Collins,Colorado,United States,80524,1-888-622-4044,http://www.newbelgium.com/
Lia Fail Stone of Destiny Ale,NULL,4.7,0,,Inveralmond Brewery,Inveralmond Way,Perth,Scotland,United Kingdom,,44-(01738)-449448,
Premium XB Bluebird Bitter,NULL,4.4,0,,Coniston Brewing,Coppermines Road,Coniston,Cumbria,United Kingdom,,44-(01539)-441133,
IPA,American-Style India Pale Ale,5.5,0,,Ridgeway Brewing,6 Chapel Close,South Stoke,Oxford,United Kingdom,,44-(01491)-873474,
Houblon,NULL,9,0,,Brasserie D'Achouffe,Rue du Village 32,Houffalize-Achouffe,Luxembourg,Belgium,,32-061-28-81-47,
Double Pilsner,American-Style Lager,8.1,0,,Odell Brewing,800 East Lincoln Avenue,Fort Collins,Colorado,United States,80524,1-888-887-2797,
Creamy Dark,American-Style Lager,4.9,0,,Jacob Leinenkugel Brewing Company,1 Jefferson Avenue,Chippewa Falls,Wisconsin,United States,54729,1-715-723-5557,http://www.leinie.com/welcome.html
Premium Pils Edelherb,NULL,4.9,0,,Kulmbacher Brauerei AG,Lichtenfelser Strae 9,Kulmbach,Bayern,Germany,,49-(0)9221-/-705-0,
StÃ¼venbrÃ¤u Maibock,Traditional German-Style Bock,0,0,,Gottberg Brew Pub,2804 13th Street,Columbus,Nebraska,United States,68601,1-402-562-6488,
Jack of Spades Schwarzbier,German-Style Schwarzbier,3.9,0,,Gottberg Brew Pub,2804 13th Street,Columbus,Nebraska,United States,68601,1-402-562-6488,
Shiner Hefeweizen,South German-Style Hefeweizen,5.4,0,,Spoetzl Brewery,603 East Brewery Street,Shiner,Texas,United States,77984,1-800-574-4637,http://www.shiner.com
Sapporo Premium Beer,American-Style Lager,0,0,,Sleeman Brewing & Malting,551 Clair Road West,Guelph,Ontario,Canada,0,1-519-822-1834,
Dark German Lager,NULL,0,0,,Empyrean Brewing Company,729 Q Street,Lincoln,Nebraska,United States,68508,1-402-434-5959,
Spring Heat Spiced Wheat,NULL,5.2,0,,Anheuser-Busch,One Busch Place,Saint Louis,Missouri,United States,63118,1-800-342-5283,http://www.anheuser-busch.com/
Gose,NULL,4.6,0,,Gasthaus & Gosebrauerei Bayerischer Bahnhof,Bayerischer Platz 1,Leipzig,Sachsen,Germany,,49-(0)341-/-1245760,
Pils,NULL,5,0,,Spaten-Franziskaner-Bräu,Marsstrae 46-48,München,Bayern,Germany,,49-(0)89-/-5122-0,
New,American-Style Lager,4.6,0,,Tooheys,29 Nyrang Street,Sydney,New South Wales,Australia,,,
Eisenbahn Defumada,NULL,0,0,,Cervejaria Sudbrack,"Rua Bahia, 5181",Blumenau,Santa Catarina,Brazil,,55-(47)-3488-7371,http://www.eisenbahn.com.br/
Eisenbahn Escura,German-Style Schwarzbier,0,0,,Cervejaria Sudbrack,"Rua Bahia, 5181",Blumenau,Santa Catarina,Brazil,,55-(47)-3488-7371,http://www.eisenbahn.com.br/
Eisenbahn Dourada,NULL,0,0,,Cervejaria Sudbrack,"Rua Bahia, 5181",Blumenau,Santa Catarina,Brazil,,55-(47)-3488-7371,http://www.eisenbahn.com.br/
Fallen Angel Sweet Stout,American-Style Stout,0,0,,Empyrean Brewing Company,729 Q Street,Lincoln,Nebraska,United States,68508,1-402-434-5959,
Hot Shot ESB,Extra Special Bitter,5,0,"HotShot ESB is an easy-drinking and remarkably smooth Extra Special Bitter, brewed in the classic-English style. More assertively hopped than ordinary bitters, light copper-colored HotShot showcases clean hop flavors, balanced by its slightly fruity nose and light-caramel malt character.",,,,,,,,
Porter,Porter,8,0,,Bryggeriet lfabrikken,Hollselund Strandvej 74,Tisvildeleje,,Denmark,,45-70-20-79-30,
NÃ¸gne Ã Imperial Stout,American-Style Imperial Stout,9,0,"We think the russian tsar would have liked his stout this way. A dark, rich ale in which a generous sweetness with roasted malt bitterness.  Serving temp.10Â°C/50Â°F. Great with vanilla ice cream or dark chocolate.",Nøgne,Gamle Rygene Kraftstasjon,Grimstad,Lunde,Norway,,47-37-25-74-00,http://nogne-o.com/
